
DISPLAYING RESULTS FROM QUERY: 
"artificial" , "intelligence" , "ai" , "a.i" , "research" , "researcher" , "researchers" 
575 MATCHES AT THE FOLLOWING DOCUMENTS:
ORDERED BY BM25 VALUE:
Document ID: 3143 <TEXT>	Score(BM25/TfIdf): 10.085920454071854 / 1.1792801917355644	http://news.cornell.edu/categories/computing-information-sciences
Document ID: 3144 <TEXT>	Score(BM25/TfIdf): 10.085920454071854 / 1.1792801917355644	http://news.cornell.edu/categories/computing-information-sciences#main
Document ID: 2818 <TEXT>	Score(BM25/TfIdf): 9.986374538176698 / 28.302724601653544	https://aaai.org/Conferences/AAAI-20/eaai-20-call/
Document ID: 2819 <TEXT>	Score(BM25/TfIdf): 9.986374538176698 / 28.302724601653544	https://aaai.org/Conferences/AAAI-20/eaai-20-call/#
Document ID: 2958 <TEXT>	Score(BM25/TfIdf): 9.97761011128073 / 21.22704345124016	https://www.aies-conference.com/2018/call-for-papers/
Document ID: 2959 <TEXT>	Score(BM25/TfIdf): 9.97761011128073 / 21.22704345124016	https://www.aies-conference.com/2018/call-for-papers/#mobile-menu
Document ID: 2960 <TEXT>	Score(BM25/TfIdf): 9.97761011128073 / 21.22704345124016	https://www.aies-conference.com/2018/call-for-papers/#
Document ID: 2822 <TEXT>	Score(BM25/TfIdf): 9.969237019904876 / 9.434241533884515	https://aaai.org/Conferences/AAAI-20/aaai20demoscall/
Document ID: 2823 <TEXT>	Score(BM25/TfIdf): 9.969237019904876 / 9.434241533884515	https://aaai.org/Conferences/AAAI-20/aaai20demoscall/#
Document ID: 2996 <TEXT>	Score(BM25/TfIdf): 9.921538744851459 / 56.60544920330709	https://aaai.org/Conferences/AAAI-18/iaai-18/iaai-18-call/
Document ID: 2997 <TEXT>	Score(BM25/TfIdf): 9.921538744851459 / 56.60544920330709	https://aaai.org/Conferences/AAAI-18/iaai-18/iaai-18-call/#
Document ID: 2820 <TEXT>	Score(BM25/TfIdf): 9.779334644010241 / 60.14328977851378	https://aaai.org/Conferences/AAAI-20/iaai-20-call/
Document ID: 2821 <TEXT>	Score(BM25/TfIdf): 9.779334644010241 / 60.14328977851378	https://aaai.org/Conferences/AAAI-20/iaai-20-call/#
Document ID: 2977 <TEXT>	Score(BM25/TfIdf): 9.503534653515544 / 9.434241533884515	https://aaai.org/Conferences/AAAI-18/eaai-18/
Document ID: 2855 <TEXT>	Score(BM25/TfIdf): 9.236732190917287 / 29.48200479338911	https://www.aies-conference.com/2020/call-for-papers/
Document ID: 2856 <TEXT>	Score(BM25/TfIdf): 9.236732190917287 / 29.48200479338911	https://www.aies-conference.com/2020/call-for-papers/#mobile-menu
Document ID: 2857 <TEXT>	Score(BM25/TfIdf): 9.236732190917287 / 29.48200479338911	https://www.aies-conference.com/2020/call-for-papers/#
Document ID: 3006 <TEXT>	Score(BM25/TfIdf): 9.149050748912554 / 7.075681150413386	https://aaai.org/Conferences/AAAI-18/aaai18demoscall/
Document ID: 3007 <TEXT>	Score(BM25/TfIdf): 9.149050748912554 / 7.075681150413386	https://aaai.org/Conferences/AAAI-18/aaai18demoscall/#
